seed,acc,prec,recall
23091.0,0.793,0.729,0.739
23092.0,0.804,0.743,0.754
23093.0,0.81,0.769,0.725
23094.0,0.793,0.742,0.71
23095.0,0.799,0.754,0.71
23096.0,0.804,0.758,0.725
23097.0,0.788,0.731,0.71
23098.0,0.793,0.735,0.725
23099.0,0.81,0.754,0.754
23100.0,0.793,0.722,0.754
23101.0,0.799,0.746,0.725
23102.0,0.793,0.75,0.696
23103.0,0.793,0.729,0.739
23104.0,0.799,0.732,0.754
23105.0,0.804,0.736,0.768
23106.0,0.804,0.75,0.739
23107.0,0.793,0.729,0.739
23108.0,0.793,0.742,0.71
23109.0,0.799,0.739,0.739
23110.0,0.799,0.732,0.754
23111.0,0.799,0.754,0.71
23112.0,0.793,0.742,0.71
23113.0,0.81,0.746,0.768
23114.0,0.804,0.743,0.754
23115.0,0.793,0.742,0.71
23116.0,0.799,0.732,0.754
23117.0,0.81,0.761,0.739
23118.0,0.799,0.746,0.725
23119.0,0.799,0.732,0.754
23120.0,0.799,0.746,0.725
23121.0,0.793,0.729,0.739
23122.0,0.799,0.739,0.739
23123.0,0.804,0.743,0.754
23124.0,0.799,0.746,0.725
23125.0,0.81,0.761,0.739
23126.0,0.804,0.736,0.768
23127.0,0.793,0.729,0.739
23128.0,0.799,0.732,0.754
23129.0,0.799,0.732,0.754
23130.0,0.804,0.736,0.768
23131.0,0.788,0.738,0.696
23132.0,0.81,0.746,0.768
23133.0,0.788,0.738,0.696
23134.0,0.804,0.743,0.754
23135.0,0.81,0.746,0.768
23136.0,0.804,0.736,0.768
23137.0,0.799,0.726,0.768
23138.0,0.799,0.746,0.725
23139.0,0.799,0.739,0.739
23140.0,0.788,0.718,0.739
23141.0,0.804,0.736,0.768
23142.0,0.799,0.746,0.725
23143.0,0.793,0.75,0.696
23144.0,0.799,0.746,0.725
23145.0,0.799,0.739,0.739
23146.0,0.799,0.754,0.71
23147.0,0.793,0.75,0.696
23148.0,0.793,0.722,0.754
23149.0,0.782,0.714,0.725
23150.0,0.793,0.722,0.754
23151.0,0.799,0.754,0.71
23152.0,0.804,0.75,0.739
23153.0,0.793,0.742,0.71
23154.0,0.793,0.735,0.725
23155.0,0.793,0.742,0.71
23156.0,0.793,0.75,0.696
23157.0,0.799,0.754,0.71
23158.0,0.793,0.722,0.754
23159.0,0.793,0.729,0.739
23160.0,0.788,0.731,0.71
23161.0,0.799,0.732,0.754
23162.0,0.804,0.75,0.739
23163.0,0.793,0.722,0.754
23164.0,0.793,0.735,0.725
23165.0,0.793,0.735,0.725
23166.0,0.788,0.731,0.71
23167.0,0.793,0.722,0.754
23168.0,0.788,0.738,0.696
23169.0,0.799,0.726,0.768
23170.0,0.793,0.75,0.696
23171.0,0.793,0.722,0.754
23172.0,0.793,0.735,0.725
23173.0,0.804,0.758,0.725
23174.0,0.799,0.726,0.768
23175.0,0.804,0.743,0.754
23176.0,0.793,0.735,0.725
23177.0,0.788,0.738,0.696
23178.0,0.788,0.725,0.725
23179.0,0.799,0.739,0.739
23180.0,0.799,0.732,0.754
23181.0,0.804,0.736,0.768
23182.0,0.788,0.718,0.739
23183.0,0.793,0.735,0.725
23184.0,0.804,0.736,0.768
23185.0,0.804,0.758,0.725
23186.0,0.793,0.735,0.725
23187.0,0.793,0.735,0.725
23188.0,0.804,0.758,0.725
23189.0,0.793,0.729,0.739
23190.0,0.799,0.739,0.739
23191.0,0.804,0.743,0.754
23192.0,0.793,0.735,0.725
23193.0,0.793,0.722,0.754
23194.0,0.793,0.722,0.754
23195.0,0.804,0.75,0.739
23196.0,0.793,0.735,0.725
23197.0,0.799,0.754,0.71
23198.0,0.788,0.725,0.725
23199.0,0.804,0.75,0.739
23200.0,0.793,0.722,0.754
23201.0,0.81,0.761,0.739
23202.0,0.799,0.746,0.725
23203.0,0.804,0.75,0.739
23204.0,0.799,0.746,0.725
23205.0,0.799,0.726,0.768
23206.0,0.799,0.726,0.768
23207.0,0.799,0.746,0.725
23208.0,0.799,0.732,0.754
23209.0,0.799,0.762,0.696
23210.0,0.793,0.735,0.725
23211.0,0.81,0.746,0.768
23212.0,0.799,0.732,0.754
23213.0,0.799,0.739,0.739
23214.0,0.799,0.746,0.725
23215.0,0.788,0.725,0.725
23216.0,0.799,0.732,0.754
23217.0,0.788,0.738,0.696
23218.0,0.782,0.727,0.696
23219.0,0.799,0.739,0.739
23220.0,0.799,0.746,0.725
23221.0,0.793,0.742,0.71
23222.0,0.793,0.75,0.696
23223.0,0.804,0.75,0.739
23224.0,0.804,0.75,0.739
23225.0,0.804,0.743,0.754
23226.0,0.799,0.732,0.754
23227.0,0.782,0.714,0.725
23228.0,0.788,0.738,0.696
23229.0,0.793,0.722,0.754
23230.0,0.793,0.722,0.754
23231.0,0.81,0.761,0.739
23232.0,0.793,0.729,0.739
23233.0,0.799,0.746,0.725
23234.0,0.81,0.761,0.739
23235.0,0.799,0.726,0.768
23236.0,0.793,0.722,0.754
23237.0,0.793,0.742,0.71
23238.0,0.788,0.731,0.71
23239.0,0.782,0.727,0.696
23240.0,0.799,0.732,0.754
23241.0,0.81,0.746,0.768
23242.0,0.793,0.722,0.754
23243.0,0.804,0.758,0.725
23244.0,0.782,0.714,0.725
23245.0,0.799,0.739,0.739
23246.0,0.804,0.743,0.754
23247.0,0.793,0.735,0.725
23248.0,0.793,0.722,0.754
23249.0,0.799,0.746,0.725
23250.0,0.788,0.731,0.71
23251.0,0.788,0.725,0.725
23252.0,0.793,0.735,0.725
23253.0,0.793,0.729,0.739
23254.0,0.793,0.75,0.696
23255.0,0.804,0.743,0.754
23256.0,0.793,0.722,0.754
23257.0,0.788,0.738,0.696
23258.0,0.793,0.75,0.696
23259.0,0.804,0.736,0.768
23260.0,0.793,0.742,0.71
23261.0,0.804,0.758,0.725
23262.0,0.793,0.735,0.725
23263.0,0.782,0.727,0.696
23264.0,0.804,0.758,0.725
23265.0,0.804,0.743,0.754
23266.0,0.799,0.732,0.754
23267.0,0.804,0.743,0.754
23268.0,0.788,0.725,0.725
23269.0,0.804,0.736,0.768
23270.0,0.799,0.732,0.754
23271.0,0.799,0.746,0.725
23272.0,0.799,0.726,0.768
23273.0,0.799,0.739,0.739
23274.0,0.793,0.742,0.71
23275.0,0.827,0.771,0.783
23276.0,0.793,0.75,0.696
23277.0,0.799,0.732,0.754
23278.0,0.799,0.746,0.725
23279.0,0.793,0.735,0.725
23280.0,0.793,0.735,0.725
23281.0,0.799,0.746,0.725
23282.0,0.816,0.773,0.739
23283.0,0.804,0.736,0.768
23284.0,0.799,0.746,0.725
23285.0,0.804,0.758,0.725
23286.0,0.793,0.722,0.754
23287.0,0.793,0.742,0.71
23288.0,0.799,0.746,0.725
23289.0,0.799,0.726,0.768
23290.0,0.799,0.726,0.768
23291.0,0.799,0.732,0.754
23292.0,0.81,0.746,0.768
23293.0,0.804,0.743,0.754
23294.0,0.799,0.739,0.739
23295.0,0.782,0.727,0.696
23296.0,0.788,0.731,0.71
23297.0,0.799,0.726,0.768
23298.0,0.793,0.722,0.754
23299.0,0.799,0.732,0.754
23300.0,0.804,0.758,0.725
23301.0,0.804,0.75,0.739
23302.0,0.799,0.732,0.754
23303.0,0.804,0.736,0.768
23304.0,0.804,0.758,0.725
23305.0,0.793,0.722,0.754
23306.0,0.799,0.746,0.725
23307.0,0.799,0.754,0.71
23308.0,0.804,0.743,0.754
23309.0,0.799,0.726,0.768
23310.0,0.793,0.722,0.754
23311.0,0.782,0.734,0.681
23312.0,0.799,0.746,0.725
23313.0,0.804,0.736,0.768
23314.0,0.771,0.712,0.681
23315.0,0.804,0.736,0.768
23316.0,0.788,0.712,0.754
23317.0,0.799,0.739,0.739
23318.0,0.799,0.739,0.739
23319.0,0.782,0.742,0.667
23320.0,0.799,0.739,0.739
23321.0,0.788,0.731,0.71
23322.0,0.799,0.726,0.768
23323.0,0.788,0.731,0.71
23324.0,0.793,0.735,0.725
23325.0,0.804,0.743,0.754
23326.0,0.788,0.725,0.725
23327.0,0.799,0.762,0.696
23328.0,0.793,0.75,0.696
23329.0,0.793,0.75,0.696
23330.0,0.804,0.736,0.768
23331.0,0.799,0.739,0.739
23332.0,0.799,0.754,0.71
23333.0,0.777,0.73,0.667
23334.0,0.793,0.729,0.739
23335.0,0.804,0.758,0.725
23336.0,0.81,0.778,0.71
23337.0,0.799,0.754,0.71
23338.0,0.804,0.766,0.71
23339.0,0.81,0.769,0.725
23340.0,0.793,0.735,0.725
23341.0,0.799,0.746,0.725
23342.0,0.799,0.762,0.696
23343.0,0.793,0.722,0.754
23344.0,0.804,0.743,0.754
23345.0,0.799,0.746,0.725
23346.0,0.793,0.722,0.754
23347.0,0.799,0.746,0.725
23348.0,0.799,0.739,0.739
23349.0,0.799,0.732,0.754
23350.0,0.788,0.712,0.754
23351.0,0.793,0.742,0.71
23352.0,0.793,0.735,0.725
23353.0,0.793,0.722,0.754
23354.0,0.788,0.718,0.739
23355.0,0.793,0.735,0.725
23356.0,0.804,0.743,0.754
23357.0,0.793,0.75,0.696
23358.0,0.799,0.746,0.725
23359.0,0.793,0.722,0.754
23360.0,0.804,0.743,0.754
23361.0,0.804,0.736,0.768
23362.0,0.788,0.738,0.696
23363.0,0.804,0.758,0.725
23364.0,0.793,0.722,0.754
23365.0,0.793,0.722,0.754
23366.0,0.793,0.735,0.725
23367.0,0.804,0.736,0.768
23368.0,0.793,0.742,0.71
23369.0,0.799,0.732,0.754
23370.0,0.788,0.746,0.681
23371.0,0.793,0.735,0.725
23372.0,0.799,0.746,0.725
23373.0,0.804,0.736,0.768
23374.0,0.799,0.739,0.739
23375.0,0.793,0.729,0.739
23376.0,0.804,0.743,0.754
23377.0,0.799,0.732,0.754
23378.0,0.793,0.742,0.71
23379.0,0.788,0.712,0.754
23380.0,0.804,0.736,0.768
23381.0,0.799,0.754,0.71
23382.0,0.793,0.729,0.739
23383.0,0.81,0.769,0.725
23384.0,0.777,0.73,0.667
23385.0,0.782,0.727,0.696
23386.0,0.799,0.746,0.725
23387.0,0.804,0.758,0.725
23388.0,0.804,0.75,0.739
23389.0,0.793,0.735,0.725
23390.0,0.788,0.731,0.71
23391.0,0.804,0.75,0.739
23392.0,0.804,0.758,0.725
23393.0,0.804,0.766,0.71
23394.0,0.804,0.75,0.739
23395.0,0.793,0.735,0.725
23396.0,0.788,0.718,0.739
23397.0,0.804,0.743,0.754
23398.0,0.793,0.722,0.754
23399.0,0.793,0.722,0.754
23400.0,0.793,0.75,0.696
23401.0,0.804,0.758,0.725
23402.0,0.799,0.732,0.754
23403.0,0.799,0.732,0.754
23404.0,0.799,0.732,0.754
23405.0,0.804,0.75,0.739
23406.0,0.799,0.732,0.754
23407.0,0.799,0.739,0.739
23408.0,0.804,0.766,0.71
23409.0,0.799,0.746,0.725
23410.0,0.799,0.732,0.754
23411.0,0.793,0.735,0.725
23412.0,0.793,0.722,0.754
23413.0,0.793,0.735,0.725
23414.0,0.804,0.758,0.725
23415.0,0.804,0.75,0.739
23416.0,0.816,0.773,0.739
23417.0,0.793,0.729,0.739
23418.0,0.804,0.743,0.754
23419.0,0.799,0.754,0.71
23420.0,0.799,0.754,0.71
23421.0,0.799,0.739,0.739
23422.0,0.799,0.732,0.754
23423.0,0.793,0.75,0.696
23424.0,0.799,0.726,0.768
23425.0,0.816,0.757,0.768
23426.0,0.788,0.738,0.696
23427.0,0.804,0.743,0.754
23428.0,0.799,0.739,0.739
23429.0,0.81,0.761,0.739
23430.0,0.804,0.758,0.725
23431.0,0.799,0.746,0.725
23432.0,0.788,0.725,0.725
23433.0,0.793,0.735,0.725
23434.0,0.799,0.732,0.754
23435.0,0.804,0.758,0.725
23436.0,0.793,0.735,0.725
23437.0,0.799,0.726,0.768
23438.0,0.799,0.754,0.71
23439.0,0.804,0.758,0.725
23440.0,0.799,0.732,0.754
23441.0,0.793,0.735,0.725
23442.0,0.799,0.754,0.71
23443.0,0.793,0.722,0.754
23444.0,0.804,0.758,0.725
23445.0,0.804,0.758,0.725
23446.0,0.81,0.754,0.754
23447.0,0.793,0.735,0.725
23448.0,0.804,0.736,0.768
23449.0,0.788,0.738,0.696
23450.0,0.799,0.739,0.739
23451.0,0.793,0.75,0.696
23452.0,0.782,0.727,0.696
23453.0,0.81,0.761,0.739
23454.0,0.793,0.722,0.754
23455.0,0.788,0.725,0.725
23456.0,0.81,0.761,0.739
23457.0,0.788,0.725,0.725
23458.0,0.804,0.736,0.768
23459.0,0.793,0.75,0.696
23460.0,0.804,0.766,0.71
23461.0,0.799,0.739,0.739
23462.0,0.788,0.738,0.696
23463.0,0.816,0.773,0.739
23464.0,0.793,0.729,0.739
23465.0,0.788,0.725,0.725
23466.0,0.793,0.735,0.725
23467.0,0.793,0.735,0.725
23468.0,0.804,0.75,0.739
23469.0,0.804,0.736,0.768
23470.0,0.788,0.738,0.696
23471.0,0.793,0.742,0.71
23472.0,0.799,0.739,0.739
23473.0,0.788,0.738,0.696
23474.0,0.793,0.729,0.739
23475.0,0.793,0.722,0.754
23476.0,0.793,0.742,0.71
23477.0,0.793,0.729,0.739
23478.0,0.799,0.746,0.725
23479.0,0.799,0.732,0.754
23480.0,0.793,0.735,0.725
23481.0,0.804,0.736,0.768
23482.0,0.804,0.75,0.739
23483.0,0.788,0.731,0.71
23484.0,0.799,0.726,0.768
23485.0,0.799,0.732,0.754
23486.0,0.765,0.696,0.696
23487.0,0.788,0.738,0.696
23488.0,0.816,0.757,0.768
23489.0,0.804,0.758,0.725
23490.0,0.788,0.725,0.725
23491.0,0.81,0.74,0.783
23492.0,0.793,0.735,0.725
23493.0,0.799,0.754,0.71
23494.0,0.804,0.758,0.725
23495.0,0.804,0.758,0.725
23496.0,0.793,0.75,0.696
23497.0,0.804,0.736,0.768
23498.0,0.799,0.746,0.725
23499.0,0.799,0.732,0.754
23500.0,0.799,0.732,0.754
23501.0,0.799,0.754,0.71
23502.0,0.793,0.75,0.696
23503.0,0.793,0.735,0.725
23504.0,0.804,0.743,0.754
23505.0,0.81,0.746,0.768
23506.0,0.799,0.746,0.725
23507.0,0.793,0.735,0.725
23508.0,0.793,0.722,0.754
23509.0,0.804,0.736,0.768
23510.0,0.782,0.714,0.725
23511.0,0.799,0.739,0.739
23512.0,0.793,0.735,0.725
23513.0,0.782,0.727,0.696
23514.0,0.799,0.754,0.71
23515.0,0.782,0.714,0.725
23516.0,0.788,0.738,0.696
23517.0,0.777,0.716,0.696
23518.0,0.804,0.75,0.739
23519.0,0.788,0.731,0.71
23520.0,0.804,0.758,0.725
23521.0,0.799,0.732,0.754
23522.0,0.804,0.743,0.754
23523.0,0.793,0.722,0.754
23524.0,0.81,0.746,0.768
23525.0,0.788,0.738,0.696
23526.0,0.793,0.722,0.754
23527.0,0.799,0.732,0.754
23528.0,0.793,0.729,0.739
23529.0,0.793,0.742,0.71
23530.0,0.788,0.731,0.71
23531.0,0.793,0.722,0.754
23532.0,0.793,0.722,0.754
23533.0,0.799,0.746,0.725
23534.0,0.793,0.742,0.71
23535.0,0.782,0.727,0.696
23536.0,0.799,0.726,0.768
23537.0,0.799,0.762,0.696
23538.0,0.793,0.716,0.768
23539.0,0.799,0.732,0.754
23540.0,0.799,0.746,0.725
23541.0,0.804,0.736,0.768
23542.0,0.799,0.746,0.725
23543.0,0.799,0.746,0.725
23544.0,0.793,0.722,0.754
23545.0,0.793,0.729,0.739
23546.0,0.788,0.738,0.696
23547.0,0.788,0.738,0.696
23548.0,0.793,0.742,0.71
23549.0,0.793,0.729,0.739
23550.0,0.788,0.725,0.725
23551.0,0.804,0.736,0.768
23552.0,0.799,0.746,0.725
23553.0,0.793,0.735,0.725
23554.0,0.793,0.722,0.754
23555.0,0.799,0.732,0.754
23556.0,0.81,0.746,0.768
23557.0,0.804,0.758,0.725
23558.0,0.804,0.743,0.754
23559.0,0.788,0.738,0.696
23560.0,0.804,0.766,0.71
23561.0,0.799,0.754,0.71
23562.0,0.81,0.746,0.768
23563.0,0.799,0.732,0.754
23564.0,0.799,0.746,0.725
23565.0,0.799,0.732,0.754
23566.0,0.793,0.722,0.754
23567.0,0.799,0.732,0.754
23568.0,0.793,0.722,0.754
23569.0,0.788,0.712,0.754
23570.0,0.799,0.732,0.754
23571.0,0.804,0.75,0.739
23572.0,0.81,0.746,0.768
23573.0,0.799,0.746,0.725
23574.0,0.793,0.735,0.725
23575.0,0.816,0.773,0.739
23576.0,0.793,0.758,0.681
23577.0,0.804,0.758,0.725
23578.0,0.788,0.738,0.696
23579.0,0.799,0.746,0.725
23580.0,0.788,0.725,0.725
23581.0,0.804,0.736,0.768
23582.0,0.799,0.746,0.725
23583.0,0.81,0.761,0.739
23584.0,0.799,0.732,0.754
23585.0,0.804,0.736,0.768
23586.0,0.788,0.731,0.71
23587.0,0.793,0.742,0.71
23588.0,0.799,0.746,0.725
23589.0,0.793,0.722,0.754
23590.0,0.793,0.742,0.71
23591.0,0.788,0.746,0.681
23592.0,0.804,0.758,0.725
23593.0,0.799,0.746,0.725
23594.0,0.793,0.75,0.696
23595.0,0.804,0.75,0.739
23596.0,0.804,0.743,0.754
23597.0,0.81,0.746,0.768
23598.0,0.788,0.738,0.696
23599.0,0.788,0.738,0.696
23600.0,0.782,0.714,0.725
23601.0,0.804,0.743,0.754
23602.0,0.799,0.746,0.725
23603.0,0.799,0.732,0.754
23604.0,0.799,0.739,0.739
23605.0,0.793,0.735,0.725
23606.0,0.793,0.742,0.71
23607.0,0.799,0.732,0.754
23608.0,0.799,0.732,0.754
23609.0,0.804,0.758,0.725
23610.0,0.799,0.746,0.725
23611.0,0.793,0.729,0.739
23612.0,0.799,0.746,0.725
23613.0,0.799,0.732,0.754
23614.0,0.799,0.732,0.754
23615.0,0.777,0.716,0.696
23616.0,0.799,0.746,0.725
23617.0,0.799,0.726,0.768
23618.0,0.782,0.721,0.71
23619.0,0.799,0.732,0.754
23620.0,0.799,0.739,0.739
23621.0,0.799,0.746,0.725
23622.0,0.804,0.758,0.725
23623.0,0.777,0.716,0.696
23624.0,0.799,0.732,0.754
23625.0,0.788,0.738,0.696
23626.0,0.788,0.718,0.739
23627.0,0.799,0.746,0.725
23628.0,0.788,0.725,0.725
23629.0,0.81,0.761,0.739
23630.0,0.799,0.732,0.754
23631.0,0.799,0.739,0.739
23632.0,0.799,0.732,0.754
23633.0,0.799,0.739,0.739
23634.0,0.782,0.708,0.739
23635.0,0.804,0.736,0.768
23636.0,0.782,0.721,0.71
23637.0,0.804,0.736,0.768
23638.0,0.793,0.722,0.754
23639.0,0.799,0.739,0.739
23640.0,0.804,0.766,0.71
23641.0,0.799,0.732,0.754
23642.0,0.816,0.781,0.725
23643.0,0.793,0.735,0.725
23644.0,0.788,0.725,0.725
23645.0,0.804,0.736,0.768
23646.0,0.804,0.758,0.725
23647.0,0.799,0.754,0.71
23648.0,0.804,0.75,0.739
23649.0,0.804,0.75,0.739
23650.0,0.81,0.746,0.768
23651.0,0.799,0.746,0.725
23652.0,0.799,0.732,0.754
23653.0,0.799,0.732,0.754
23654.0,0.804,0.743,0.754
23655.0,0.793,0.729,0.739
23656.0,0.788,0.731,0.71
23657.0,0.793,0.735,0.725
23658.0,0.793,0.75,0.696
23659.0,0.799,0.732,0.754
23660.0,0.799,0.726,0.768
23661.0,0.799,0.732,0.754
23662.0,0.799,0.739,0.739
23663.0,0.799,0.746,0.725
23664.0,0.799,0.746,0.725
23665.0,0.804,0.743,0.754
23666.0,0.799,0.726,0.768
23667.0,0.804,0.758,0.725
23668.0,0.788,0.712,0.754
23669.0,0.804,0.758,0.725
23670.0,0.793,0.729,0.739
23671.0,0.788,0.725,0.725
23672.0,0.782,0.734,0.681
23673.0,0.799,0.739,0.739
23674.0,0.788,0.725,0.725
23675.0,0.782,0.734,0.681
23676.0,0.804,0.75,0.739
23677.0,0.793,0.742,0.71
23678.0,0.799,0.746,0.725
23679.0,0.788,0.718,0.739
23680.0,0.793,0.722,0.754
23681.0,0.793,0.75,0.696
23682.0,0.804,0.75,0.739
23683.0,0.799,0.746,0.725
23684.0,0.804,0.758,0.725
23685.0,0.799,0.746,0.725
23686.0,0.799,0.732,0.754
23687.0,0.788,0.712,0.754
23688.0,0.788,0.718,0.739
23689.0,0.799,0.726,0.768
23690.0,0.788,0.738,0.696
23691.0,0.799,0.732,0.754
23692.0,0.804,0.75,0.739
23693.0,0.799,0.732,0.754
23694.0,0.793,0.742,0.71
23695.0,0.777,0.716,0.696
23696.0,0.799,0.746,0.725
23697.0,0.799,0.746,0.725
23698.0,0.788,0.725,0.725
23699.0,0.793,0.735,0.725
23700.0,0.804,0.766,0.71
23701.0,0.788,0.725,0.725
23702.0,0.799,0.732,0.754
23703.0,0.804,0.743,0.754
23704.0,0.793,0.735,0.725
23705.0,0.788,0.725,0.725
23706.0,0.793,0.716,0.768
23707.0,0.799,0.726,0.768
23708.0,0.782,0.727,0.696
23709.0,0.793,0.75,0.696
23710.0,0.816,0.781,0.725
23711.0,0.793,0.729,0.739
23712.0,0.799,0.746,0.725
23713.0,0.793,0.742,0.71
23714.0,0.799,0.746,0.725
23715.0,0.788,0.738,0.696
23716.0,0.793,0.735,0.725
23717.0,0.804,0.758,0.725
23718.0,0.788,0.731,0.71
23719.0,0.793,0.75,0.696
23720.0,0.804,0.736,0.768
23721.0,0.793,0.758,0.681
23722.0,0.804,0.736,0.768
23723.0,0.799,0.746,0.725
23724.0,0.788,0.738,0.696
23725.0,0.804,0.736,0.768
23726.0,0.799,0.746,0.725
23727.0,0.799,0.732,0.754
23728.0,0.793,0.735,0.725
23729.0,0.793,0.722,0.754
23730.0,0.793,0.742,0.71
23731.0,0.799,0.732,0.754
23732.0,0.793,0.735,0.725
23733.0,0.799,0.732,0.754
23734.0,0.799,0.732,0.754
23735.0,0.793,0.75,0.696
23736.0,0.788,0.712,0.754
23737.0,0.782,0.727,0.696
23738.0,0.804,0.766,0.71
23739.0,0.799,0.739,0.739
23740.0,0.799,0.746,0.725
23741.0,0.804,0.758,0.725
23742.0,0.793,0.722,0.754
23743.0,0.804,0.75,0.739
23744.0,0.793,0.722,0.754
23745.0,0.793,0.729,0.739
23746.0,0.782,0.721,0.71
23747.0,0.804,0.758,0.725
23748.0,0.799,0.732,0.754
23749.0,0.788,0.718,0.739
23750.0,0.804,0.758,0.725
23751.0,0.799,0.732,0.754
23752.0,0.81,0.754,0.754
23753.0,0.793,0.729,0.739
23754.0,0.799,0.732,0.754
23755.0,0.793,0.722,0.754
23756.0,0.793,0.722,0.754
23757.0,0.793,0.722,0.754
23758.0,0.782,0.714,0.725
23759.0,0.81,0.746,0.768
23760.0,0.793,0.722,0.754
23761.0,0.793,0.729,0.739
23762.0,0.788,0.725,0.725
23763.0,0.793,0.722,0.754
23764.0,0.804,0.736,0.768
23765.0,0.804,0.736,0.768
23766.0,0.81,0.746,0.768
23767.0,0.804,0.75,0.739
23768.0,0.799,0.746,0.725
23769.0,0.804,0.743,0.754
23770.0,0.804,0.736,0.768
23771.0,0.793,0.729,0.739
23772.0,0.804,0.73,0.783
23773.0,0.804,0.75,0.739
23774.0,0.782,0.734,0.681
23775.0,0.799,0.746,0.725
23776.0,0.799,0.739,0.739
23777.0,0.788,0.731,0.71
23778.0,0.799,0.732,0.754
23779.0,0.788,0.725,0.725
23780.0,0.793,0.75,0.696
23781.0,0.788,0.725,0.725
23782.0,0.804,0.766,0.71
23783.0,0.777,0.73,0.667
23784.0,0.793,0.735,0.725
23785.0,0.793,0.722,0.754
23786.0,0.799,0.746,0.725
23787.0,0.804,0.766,0.71
23788.0,0.788,0.738,0.696
23789.0,0.804,0.743,0.754
23790.0,0.81,0.754,0.754
23791.0,0.804,0.75,0.739
23792.0,0.793,0.735,0.725
23793.0,0.804,0.736,0.768
23794.0,0.799,0.726,0.768
23795.0,0.793,0.75,0.696
23796.0,0.793,0.735,0.725
23797.0,0.788,0.746,0.681
23798.0,0.81,0.761,0.739
23799.0,0.804,0.736,0.768
23800.0,0.793,0.722,0.754
23801.0,0.788,0.718,0.739
23802.0,0.799,0.754,0.71
23803.0,0.793,0.722,0.754
23804.0,0.804,0.736,0.768
23805.0,0.788,0.738,0.696
23806.0,0.816,0.773,0.739
23807.0,0.788,0.738,0.696
23808.0,0.793,0.75,0.696
23809.0,0.799,0.746,0.725
23810.0,0.804,0.743,0.754
23811.0,0.799,0.726,0.768
23812.0,0.799,0.732,0.754
23813.0,0.793,0.735,0.725
23814.0,0.804,0.75,0.739
23815.0,0.804,0.736,0.768
23816.0,0.793,0.722,0.754
23817.0,0.799,0.732,0.754
23818.0,0.793,0.729,0.739
23819.0,0.793,0.735,0.725
23820.0,0.793,0.722,0.754
23821.0,0.793,0.742,0.71
23822.0,0.793,0.742,0.71
23823.0,0.782,0.742,0.667
23824.0,0.799,0.739,0.739
23825.0,0.788,0.718,0.739
23826.0,0.81,0.761,0.739
23827.0,0.799,0.746,0.725
23828.0,0.793,0.722,0.754
23829.0,0.793,0.735,0.725
23830.0,0.799,0.746,0.725
23831.0,0.81,0.754,0.754
23832.0,0.788,0.725,0.725
23833.0,0.788,0.731,0.71
23834.0,0.777,0.73,0.667
23835.0,0.81,0.746,0.768
23836.0,0.81,0.761,0.739
23837.0,0.816,0.773,0.739
23838.0,0.799,0.754,0.71
23839.0,0.81,0.761,0.739
23840.0,0.799,0.732,0.754
23841.0,0.788,0.718,0.739
23842.0,0.81,0.769,0.725
23843.0,0.804,0.758,0.725
23844.0,0.793,0.722,0.754
23845.0,0.799,0.746,0.725
23846.0,0.804,0.743,0.754
23847.0,0.799,0.732,0.754
23848.0,0.793,0.735,0.725
23849.0,0.788,0.731,0.71
23850.0,0.799,0.746,0.725
23851.0,0.799,0.746,0.725
23852.0,0.799,0.746,0.725
23853.0,0.799,0.746,0.725
23854.0,0.799,0.726,0.768
23855.0,0.799,0.732,0.754
23856.0,0.816,0.773,0.739
23857.0,0.793,0.75,0.696
23858.0,0.793,0.735,0.725
23859.0,0.799,0.732,0.754
23860.0,0.793,0.722,0.754
23861.0,0.804,0.758,0.725
23862.0,0.799,0.746,0.725
23863.0,0.804,0.758,0.725
23864.0,0.799,0.762,0.696
23865.0,0.788,0.725,0.725
23866.0,0.799,0.726,0.768
23867.0,0.799,0.732,0.754
23868.0,0.81,0.746,0.768
23869.0,0.799,0.739,0.739
23870.0,0.782,0.742,0.667
23871.0,0.793,0.742,0.71
23872.0,0.793,0.729,0.739
23873.0,0.804,0.736,0.768
23874.0,0.788,0.754,0.667
23875.0,0.81,0.761,0.739
23876.0,0.799,0.746,0.725
23877.0,0.799,0.746,0.725
23878.0,0.816,0.773,0.739
23879.0,0.799,0.746,0.725
23880.0,0.793,0.742,0.71
23881.0,0.793,0.722,0.754
23882.0,0.788,0.731,0.71
23883.0,0.799,0.739,0.739
23884.0,0.799,0.732,0.754
23885.0,0.799,0.739,0.739
23886.0,0.788,0.738,0.696
23887.0,0.81,0.754,0.754
23888.0,0.793,0.722,0.754
23889.0,0.782,0.714,0.725
23890.0,0.804,0.75,0.739
23891.0,0.799,0.754,0.71
23892.0,0.81,0.761,0.739
23893.0,0.81,0.746,0.768
23894.0,0.81,0.761,0.739
23895.0,0.799,0.739,0.739
23896.0,0.793,0.722,0.754
23897.0,0.81,0.761,0.739
23898.0,0.793,0.735,0.725
23899.0,0.804,0.75,0.739
23900.0,0.799,0.739,0.739
23901.0,0.816,0.781,0.725
23902.0,0.788,0.738,0.696
23903.0,0.81,0.754,0.754
23904.0,0.799,0.746,0.725
23905.0,0.799,0.746,0.725
23906.0,0.81,0.746,0.768
23907.0,0.81,0.746,0.768
23908.0,0.799,0.746,0.725
23909.0,0.793,0.729,0.739
23910.0,0.782,0.742,0.667
23911.0,0.799,0.746,0.725
23912.0,0.804,0.75,0.739
